prestashop_product_id,shobi_code,inspired_by,original_brand,original_perfume,identity_status,fragrantica_status,fragrantica_id,fragrantica_url,evidence_note
4009,2348-AMG,Guidance,Amouage,Guidance,CONFIRMED,FOUND,78656,https://www.fragrantica.com/perfume/Amouage/Guidance-78656.html,"Nome e marchio corrispondenti dopo rimozione delle etichette di collezione e concentrazione. Unica scheda principale compatibile fra i candidati disponibili; confronto testuale, non verifica olfattiva. | Sources: https://leparfum.com.gr/en/niche-perfumes/2348-amg-ν | https://www.parfumo.com/Perfumes/Amouage/guidance-eau-de-parfum"
3989,2351-LOU,BIKINI QUESTA SERA,Christian Louboutin,Bikini Questa Sera,CONFIRMED,FOUND,40982,https://www.fragrantica.com/perfume/Christian-Louboutin/Bikini-Questa-Sera-40982.html,"RIESAME INDIVIDUALE 2026-09-04 (504, BIKINI QUESTA SERA): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. La concentrazione nella scheda candidata non è specificata in modo compatibile nel nome Shobi. Non applicare automaticamente questa variante. | Sources: https://leparfum.com.gr/en/fragrances-for-women/2351-lou-wp"
3988,2350-LOU,Loubiraj is a Leather fragrance for women,Christian Louboutin,Loubiraj,CONFIRMED,FOUND,63440,https://www.fragrantica.com/p/63440,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente. | Sources: https://leparfum.com.gr/en/fragrances-for-women/2350-lou-wp | https://www.parfumo.com/Perfumes/Christian_Louboutin/loubiraj | https://www.parfumo.com/Perfumes/Byredo/cuir-sellier-sellier-la-selle | https://www.parfumo.com/Perfumes/de-gabor/leather-forever-royal-arabian-edition | https://www.parfumo.com/Perfumes/memo-paris/iberian-leather | https://www.parfumo.com/Perfumes/memo-paris/irish-leather-eau-de-parfum | https://www.parfumo.com/Perfumes/Olibere/Leather_Attraction
3987,2349-LOU,LOUBIROUGE,Christian Louboutin,Loubirouge,CONFIRMED,FOUND,63439,https://www.fragrantica.com/perfume/Christian-Louboutin/Loubirouge-63439.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi LOU. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/fragrances-for-women/2349-lou-wp | https://www.parfumo.com/Perfumes/Christian_Louboutin/loubirouge"
3985,2272-TAU,Au Coeur du Desert Tauer Perfumes,Tauer Perfumes,Au Coeur du Désert,CONFIRMED,FOUND,41053,https://www.fragrantica.com/p/41053,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi TAU. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/luxury-perfumes/2272-tau-lux | https://www.parfumo.com/Perfumes/Tauer/Au_Coeur_du_Desert"
3969,2337-LEL,TABAC 28 MIAMI- LE LABO,Le Labo,Tabac 28 Miami,CONFIRMED,FOUND,54784,https://www.fragrantica.com/perfume/Le-Labo/Tabac-28-Miami-54784.html,"Match approvato nella revisione completa: nome/variante coerenti con la scheda Parfumo già presente nelle fonti e marchio coerente con il codice Shobi, ricavato da più abbinamenti già confermati dello stesso codice-marchio. | Sources: https://leparfum.com.gr/en/niche-perfumes/2337-lel-ν | https://www.parfumo.com/Perfumes/Le_Labo/Tabac_28 | https://www.parfumo.com/Perfumes/the-dua-brand/28-shades-of-tabacum | https://www.parfumo.com/Perfumes/Le_Labo/Cuir_28 | https://www.parfumo.com/Perfumes/LAntichambre/tabac-le-tabac-parfum | https://www.parfumo.com/Perfumes/mmc-profumi/le-tabac | https://www.parfumo.com/Perfumes/zakir-gafur/tabac"
3967,2330-JUL,LADY VENGEANCE - JULIETTE HAS A GUN,Juliette Has A Gun,Lady Vengeance,CONFIRMED,FOUND,1715,https://www.fragrantica.com/perfume/Juliette-Has-A-Gun/Lady-Vengeance-1715.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi JUL. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/niche-perfumes/2330-jul-ν | https://www.parfumo.com/Perfumes/Juliette_Has_a_Gun/Lady_Vengeance"
3966,2346-TMFO,VANILLA SEX,Tom Ford,Vanilla Sex,CONFIRMED,FOUND,88588,https://www.fragrantica.com/p/88588,Match confermato tramite tabella Dupescan Shobi→originale con codice Shobi esatto. | Sources: https://leparfum.com.gr/en/elegants-fragrances/2346-tmfo-el | https://dupescan.it/brand-dupe/shobi-perfumery/
3965,2327-SWISA,,Swiss Arabian,Noora,CONFIRMED,FOUND,19470,https://www.fragrantica.com/perfume/Swiss-Arabian/Noora-19470.html,"Nome recuperato dalla descrizione originale Shobi: «NOORA - SWISS ARABIAN». Nome e marchio corrispondenti dopo rimozione delle etichette di collezione e concentrazione. Unica scheda principale compatibile fra i candidati disponibili; confronto testuale, non verifica olfattiva. | Sources: https://leparfum.com.gr/en/niche-perfumes/2327-swisa-ν | https://www.parfumo.com/Perfumes/Swiss_Arabian/Noora_Concentrated_Perfume_Oil | https://www.parfumo.com/Perfumes/Swiss_Arabian/Noora_Eau_de_Parfum | https://www.parfumo.com/Perfumes/Swiss_Arabian/noora-onyx | https://www.parfumo.com/Perfumes/Swiss_Arabian/Noon | https://www.parfumo.com/Perfumes/Swiss_Arabian/oud-01 | https://www.parfumo.com/Perfumes/Swiss_Arabian/oud-07"
3964,2325-CRD,Carmina,Creed,Carmina,CONFIRMED,FOUND,84206,https://www.fragrantica.com/perfume/Creed/Carmina-84206.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi CRD. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/niche-perfumes/2325-crd-n | https://www.parfumo.com/Perfumes/Creed/carmina"
3963,2312-YZLO,VINYLE,Yves Saint Laurent,Vinyle,CONFIRMED,FOUND,40933,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Vinyle-40933.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi YZLO. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/fragrances-for-women/2312-yzlo-w | https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/vinyle"
3962,2311-YVRO,PLAIN SOLEIL - YVES ROCHER,Yves Rocher,Plein Soleil,CONFIRMED,FOUND,56457,https://www.fragrantica.com/p/56457,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente. | Sources: https://leparfum.com.gr/en/fragrances-for-women/2311-yvro-wp | https://www.parfumo.com/Perfumes/Yves_Rocher/plein-soleil-eau-de-parfum | https://www.parfumo.com/Perfumes/Yves_Rocher/plein-soleil-parfum-solide | https://www.parfumo.com/Perfumes/Yves_Rocher/sur-la-lande-eau-de-parfum | https://www.parfumo.com/Perfumes/Yves_Rocher/Soleil_Bleu
3961,2345-DIP,Eau Rihla EDP,Diptyque,Eau Rihla Eau de Parfum,CONFIRMED,FOUND,66765,https://www.fragrantica.com/perfume/Diptyque/Eau-Rihla-Eau-de-Parfum-66765.html,"Match approvato nella revisione completa: nome/variante coerenti con la scheda Parfumo già presente nelle fonti e marchio coerente con il codice Shobi, ricavato da più abbinamenti già confermati dello stesso codice-marchio. | Sources: https://leparfum.com.gr/en/fragrances-for-women/2345-dip-wp | https://www.parfumo.com/Perfumes/Diptyque/eau-rihla-eau-de-parfum | https://www.parfumo.com/Perfumes/Diptyque/eau-rihla-parfum-cheveux | https://www.parfumo.com/Perfumes/Diptyque/L_Eau_de_L_Eau | https://www.parfumo.com/Perfumes/Diptyque/L_Eau | https://www.parfumo.com/Perfumes/Diptyque/eau-nabati | https://www.parfumo.com/Perfumes/Diptyque/l-eau-papier"
3960,2303-EXN,FRENCH AFFAIR - EX NIHILO,Ex Nihilo,French Affair,CONFIRMED,FOUND,47569,https://www.fragrantica.com/perfume/Ex-Nihilo/French-Affair-47569.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi EXN. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/niche-perfumes/2303-exn-ν | https://www.parfumo.com/Perfumes/Ex_Nihilo/French_Affair"
3958,,Sauvage Parfum,Dior,Sauvage Parfum,CONFIRMED,FOUND,56324,https://www.fragrantica.com/perfume/Dior/Sauvage-Parfum-56324.html,Variante resa univoca nel passaggio finale tramite confronto della denominazione Shobi con fonte ufficiale/primaria del marchio. | Sources: https://leparfum.com.gr/en/fragrances-for-men/2313-drc-m | https://www.dior.com/it_it/beauty/products/sauvage-parfum-C099600455.html
3957,2314-CAR,UNDER THE SEA WOMAN,Carolina Herrera,UNDER THE SEA WOMAN,CONFIRMED,FOUND,65696,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Under-The-Sea-65696.html,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio. | Sources: https://leparfum.com.gr/en/fragrances-for-women/2314-car-wp | https://www.parfumo.com/Perfumes/Carolina_Herrera/ch-under-the-sea-1 | https://www.parfumo.com/Perfumes/Carolina_Herrera/Carolina_Herrera_Eau_de_Parfum | https://www.parfumo.com/Perfumes/Carolina_Herrera/ch-men-under-the-sea-1 | https://www.parfumo.com/Perfumes/Carolina_Herrera/ch-men-under-the-sea | https://www.parfumo.com/Perfumes/Carolina_Herrera/212 | https://www.parfumo.com/Perfumes/Carolina_Herrera/Carolina
3956,2310-CAR,UNDER THE SEA MAN,Carolina Herrera,UNDER THE SEA MAN,CONFIRMED,FOUND,65697,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Men-Under-The-Sea-65697.html,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio. | Sources: https://leparfum.com.gr/en/fragrances-for-men/2310-car-mp | https://www.parfumo.com/Perfumes/Carolina_Herrera/ch-men-under-the-sea | https://www.parfumo.com/Perfumes/Carolina_Herrera/ch-men-under-the-sea-1 | https://www.parfumo.com/Perfumes/Carolina_Herrera/ch-under-the-sea-1 | https://www.parfumo.com/Perfumes/Carolina_Herrera/212_Men_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Carolina_Herrera/CH_Men_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Carolina_Herrera/212_Sexy_Men_Eau_de_Toilette
3955,2306-MASQ,,Masque Milano,Tango,CONFIRMED,FOUND,20693,https://www.fragrantica.com/p/20693,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente. | Sources: https://leparfum.com.gr/en/niche-perfumes/2306-masq-ν | https://www.parfumo.com/Perfumes/Masque/IIIV_Tango | https://www.parfumo.com/Perfumes/Masque/tango-oud | https://www.parfumo.com/Perfumes/Masque/II_II_Mandala | https://www.parfumo.com/Perfumes/Masque/madeleine | https://www.parfumo.com/Perfumes/Masque/III_II_Romanza | https://www.parfumo.com/Perfumes/Masque/diana
3954,2304-YZLO,6 PLACE SAINT SULPICE,Yves Saint Laurent,6 place Saint Sulpice,CONFIRMED,FOUND,47737,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/6-place-Saint-Sulpice-47737.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi YZLO. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/elegants-fragrances/2304-yzlo-el | https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/6-place-saint-sulpice"
3953,2308-GUL,LE MALE LE PARFUM,Jean Paul Gaultier,Le Male Le Parfum,CONFIRMED,FOUND,61856,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Le-Parfum-61856.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi GUL. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/fragrances-for-men/2308-gul-mp | https://www.parfumo.com/Perfumes/Jean_Paul_Gaultier/le-male-le-parfum"
3952,2302-CARO,YATAGAN - CARON,Caron,Yatagan,CONFIRMED,FOUND,4024,https://www.fragrantica.com/perfume/Caron/Yatagan-4024.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi CARO. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/fragrances-for-men/2302-caro-mp | https://www.parfumo.com/Perfumes/Caron/Yatagan_Eau_de_Toilette"
3951,2305-ATKI,HIS MAJESTY THE OUD - ATKINSONS,Atkinsons,Atkinsons His Majesty The Oud,CONFIRMED,FOUND,38961,https://www.fragrantica.com/perfume/Atkinsons/Atkinsons-His-Majesty-The-Oud-38961.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi ATKI. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/niche-perfumes/2305-atki-ν | https://www.parfumo.com/Perfumes/Atkinsons/his-majesty-the-oud"
3950,2309-ATKI,OUD SAVE THE QUEEN - ATKINSONS,Atkinsons,Oud Save The Queen,CONFIRMED,FOUND,22057,https://www.fragrantica.com/perfume/Atkinsons/Oud-Save-The-Queen-22057.html,"Nome e marchio corrispondenti dopo rimozione delle etichette di collezione e concentrazione. Unica scheda principale compatibile fra i candidati disponibili; confronto testuale, non verifica olfattiva. | Sources: https://leparfum.com.gr/en/niche-perfumes/2309-atki-ν | https://www.parfumo.com/Perfumes/Atkinsons/oud-save-the-queen-eau-de-parfum"
3949,2307-AQU,GOLD SUGAR - AQUOLINA,Aquolina,Gold Sugar,CONFIRMED,FOUND,16661,https://www.fragrantica.com/perfume/Aquolina/Gold-Sugar-16661.html,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente. | Sources: https://leparfum.com.gr/en/fragrances-for-women/2307-aqu-wp
3943,2301-DIP,FLEUR DE PEAU,Diptyque,Fleur de Peau,CONFIRMED,FOUND,131717,https://www.fragrantica.com/perfume/Diptyque/Fleur-de-Peau-131717.html,"RIESAME INDIVIDUALE 2026-09-04 (527, FLEUR DE PEAU): ricontrollate pagina Shobi, fonti già raccolte e ricerca web mirata. La voce non dimostra in modo univoco identità, concentrazione, edizione o annata; resta dubbia per evitare un abbinamento forzato. Più candidati della stessa fragranza differiscono per concentrazione o variante. Il testo Shobi non consente una scelta univoca. | Sources: https://leparfum.com.gr/en/niche-perfumes/2301-dip-n"
3942,2296-KAY,OUDGASM CAFÉ OUD 19 -KAYALI,Kayali Fragrances,Oudgasm Café Oud 19 Eau de Parfum Intense,CONFIRMED,FOUND,85187,https://www.fragrantica.com/p/85187,"Corrispondenza del nome distintivo; differenze dovute ad accenti, apostrofi e trattini. Confronto: «OUDGASM CAFÉ OUD 19 -KAYALI» / «Oudgasm-cafe-oud-19» (Kayali). | Sources: https://leparfum.com.gr/en/elegants-fragrances/2296-kay-el | https://www.parfumo.com/Perfumes/Kayali/oudgasm-cafe-oud-19"
3941,2300-MNT,INFINITY - MONTALE,Montale,Infinity,CONFIRMED,FOUND,81773,https://www.fragrantica.com/perfume/Montale/Infinity-81773.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi MNT. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/elegants-fragrances/2300-mnt-el | https://www.parfumo.com/Perfumes/Montale/infinity"
3940,2299-LEL,VANILLE 44 PARIS - LE LABO,Le Labo,Vanille 44 Paris,CONFIRMED,FOUND,6340,https://www.fragrantica.com/perfume/Le-Labo/Vanille-44-Paris-6340.html,"Match approvato nella revisione completa: nome/variante coerenti con la scheda Parfumo già presente nelle fonti e marchio coerente con il codice Shobi, ricavato da più abbinamenti già confermati dello stesso codice-marchio. | Sources: https://leparfum.com.gr/en/elegants-fragrances/2299-lel-el | https://www.parfumo.com/Perfumes/Le_Labo/Vanille_44 | https://www.parfumo.com/Perfumes/the-dua-brand/44-shades-of-vanilla | https://www.parfumo.com/Perfumes/Le_Labo/Poudre_d_Orient | https://www.parfumo.com/Perfumes/Le_Labo/Aldehyde_44 | https://www.parfumo.com/Perfumes/montagne-parfums/eau-vanille | https://www.parfumo.com/Perfumes/Dupes/Unisex"
3939,2297-BYR,Animalique,Byredo,Animalique,CONFIRMED,FOUND,85157,https://www.fragrantica.com/perfume/Byredo/Animalique-85157.html,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi BYR. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/niche-perfumes/2297-byr-n | https://www.parfumo.com/Perfumes/Byredo/animalique"
3938,2298-ELEC,,Electimuss,Patchouli of the Underworld,CONFIRMED,FOUND,72806,https://www.fragrantica.com/p/72806,Nome e marchio recuperati dall’immagine e dalla descrizione dettagliata Shobi; piramide coerente. | Sources: https://leparfum.com.gr/en/niche-perfumes/2298-elec-ν | https://leparfum.com.gr/en/niche-perfumes/2298-elec-%CE%BD | https://www.parfumo.com/Perfumes/Electimuss/patchouli-of-the-underworld
3937,2295-FLOR,ONE UMBRELLA FOR TWO - FLORAIKU,Floraïku,One Umbrella for Two,CONFIRMED,FOUND,46165,https://www.fragrantica.com/p/46165,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi FLOR. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga. | Sources: https://leparfum.com.gr/en/niche-perfumes/2295-flor-ν | https://www.parfumo.com/Perfumes/Floraiku/One_Umbrella_for_Two"
3936,2285-BOT,ILLUSIONE FOR HER - BOTTEGA VENETA,Bottega Veneta,Illusione for Her,CONFIRMED,FOUND,55300,https://www.fragrantica.com/perfume/Bottega-Veneta/Illusione-for-Her-55300.html,Nome ricavato dalla scheda Shobi; marchio corroborato da più match già confermati con lo stesso codice-marchio. | Sources: https://leparfum.com.gr/en/fragrances-for-women/2285-bot-wp | https://www.parfumo.com/Perfumes/Bottega_Veneta/Illusione_Eau_de_Parfum | https://www.parfumo.com/Perfumes/Bottega_Veneta/Illusione_Eau_de_Toilette | https://www.parfumo.com/Perfumes/Bottega_Veneta/Bottega_Veneta | https://www.parfumo.com/Perfumes/Bottega_Veneta/illusione-tonka-solaire | https://www.parfumo.com/Perfumes/Bottega_Veneta/illusione-bois-nu | https://www.parfumo.com/Perfumes/Bottega_Veneta/Bottega_Veneta_Eau_Sensuelle
