prestashop_product_id,shobi_code,shobi_name,reference,reference_prefix,inspired_by,category,price_from_eur,official_description,url,first_seen,last_seen,status,classification_rule,source,source_row,esito_revisione,livello_verifica,nome_recuperato,search_query_revisionata,nome_abbinato,marchio_abbinato,url_parfumo_abbinato,nome_proposto,marchio_proposto,url_proposto,motivazione_revisione,fonti_revisione,numero_candidati,data_revisione
4152,2418-ACQ,2418-ACQ WP,WP802,WP,VANIGLIA SIGNATURE,Fragrances For Women,9.0,2418-ACQ WP Inspired by the fragrance notes of VANIGLIA SIGNATURE. A rich and elegant fragrance where creamy vanilla blends with bright citrus and soft floral notes for a warm and sophisticated scent.,https://leparfum.com.gr/en/fragrances-for-women/2418-acq-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,419,match corretto,Shobi + codice marchio fortemente corroborato,,VANIGLIA SIGNATURE,VANIGLIA SIGNATURE,Acqua di Parma,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/fragrances-for-women/2418-acq-wp | https://www.parfumo.com/Perfumes/Acqua_di_Parma/vaniglia-eau-de-parfum | https://www.parfumo.com/Perfumes/Acqua_di_Parma/colonia-vaniglia-eau-de-cologne-concentree | https://www.parfumo.com/Perfumes/Acqua_di_Parma/ambra-eau-de-parfum | https://www.parfumo.com/Perfumes/Acqua_di_Parma/zafferano | https://www.parfumo.com/Perfumes/Acqua_di_Parma/Sakura | https://www.parfumo.com/Perfumes/Acqua_di_Parma/profumo,9,2026-09-03
4151,2428-MARG,2428-MARG Ν,AR427,AR,COFFEE BREAK,Niche Perfumes,15.0,"2428-MARG Inspired by the fragrance notes of COFFEE BREAK. Unisex perfume lavender, vanilla, coffee, warm spicy, aromatic, lactonic, fresh spicy, sweet, woody, amber.",https://leparfum.com.gr/en/niche-perfumes/2428-marg-N,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,420,match corretto,corrispondenza testuale su candidati originali,,COFFEE BREAK,Coffee-break,Maison Margiela,https://www.parfumo.com/Perfumes/Maison_Margiela/coffee-break,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi MARG. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/niche-perfumes/2428-marg-N | https://www.parfumo.com/Perfumes/Maison_Margiela/coffee-break,4,2026-09-03
4150,2436-PHL,2436-PHL Ν,AR426,AR,,Niche Perfumes,15.0,"MISSING PERSON - PHLUR Dupe PerfumeUnisex perfume musky, woody, powdery, white floral, citrus, floral.",https://leparfum.com.gr/en/niche-perfumes/2436-phl-ν,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,421,match corretto,corrispondenza testuale su risultato web,MISSING PERSON - PHLUR,MISSING PERSON - PHLUR,Missing Person,Phlur,https://www.parfumo.com/Perfumes/Phlur/missing-person-eau-de-parfum,,,,"Nome recuperato dalla descrizione originale Shobi: «MISSING PERSON - PHLUR». Nome e marchio corrispondenti dopo rimozione delle etichette di collezione e concentrazione. Unica scheda principale compatibile fra i candidati disponibili; confronto testuale, non verifica olfattiva.",https://leparfum.com.gr/en/niche-perfumes/2436-phl-ν | https://www.parfumo.com/Perfumes/Phlur/missing-person-eau-de-parfum | https://www.parfumo.com/Perfumes/Phlur/missing-person-perfume-oil | https://www.parfumo.com/Perfumes/Phlur/cashmere-skin | https://www.parfumo.com/Perfumes/Phlur/lost-cause-eau-de-parfum | https://www.parfumo.com/Perfumes/Phlur/not-your-baby | https://www.parfumo.com/Perfumes/fine-ry/without-a-trace-body-mist,7,2026-09-03
4149,2412-LAT,2412-LAT N,AR425,AR,YARA - LATTAFA,Niche Perfumes,15.0,"2412-LAT N Inspired by the fragrance notes of YARA - LATTAFA. Women perfume sweet, vanilla, powdery, tropical, fruity, musky, floral, citrus.",https://leparfum.com.gr/en/niche-perfumes/yara_lattafa_perfumes,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,422,match corretto,Shobi + codice marchio corroborato da testo esplicito,,YARA - LATTAFA,YARA - LATTAFA,Lattafa,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente.,https://leparfum.com.gr/en/niche-perfumes/yara_lattafa_perfumes,10,2026-09-03
4148,2372-GUR,2372-GUR W,WP801,WP,AQUA ALLEGORIA FLORABLOOM - GUERLAIN,Fragrances For Women,9.0,"2372-GUR W Inspired by the fragrance notes of AQUA ALLEGORIA FLORABLOOM - GUERLAIN. Perfume powdery, tuberose, tropical, sweet, white floral, coconut, violet, woody, musky, fruity.",https://leparfum.com.gr/en/fragrances-for-women/2372-gur-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,423,match corretto,corrispondenza testuale su candidati originali,,AQUA ALLEGORIA FLORABLOOM - GUERLAIN,Aqua-allegoria-florabloom,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/aqua-allegoria-florabloom,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi GUR. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/2372-gur-w | https://www.parfumo.com/Perfumes/Guerlain/aqua-allegoria-florabloom,3,2026-09-03
4147,2411-JAME,2411-JAME EL,EL377,EL,,Elegants Fragrances,10.0,"COCCOBELLO - JAMES HEELEY.Unisex perfume coconut, green, woody, vanilla, lactonic, salty, sweet, fresh, white floral, powdery.",https://leparfum.com.gr/en/elegants-fragrances/coccobello-james-heeley-dupe-perfume,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,424,match corretto,Shobi + codice marchio corroborato da testo esplicito,COCCOBELLO - JAMES HEELEY,COCCOBELLO - JAMES HEELEY,COCCOBELLO - JAMES HEELEY,James Heeley,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da altre righe dello stesso codice in cui il brand è scritto esplicitamente.,https://leparfum.com.gr/en/elegants-fragrances/coccobello-james-heeley-dupe-perfume | https://www.parfumo.com/Perfumes/Heeley/palm-coccobello | https://www.parfumo.com/Perfumes/Heeley/cologne-officinale | https://www.parfumo.com/Perfumes/Heeley/Verveine | https://www.parfumo.com/Perfumes/Heeley/Note_de_Yuzu | https://www.parfumo.com/Perfumes/Heeley/chypre-21-eau-de-parfum | https://www.parfumo.com/Perfumes/Heeley/athenean,8,2026-09-03
4146,2420-XER,2420-XER N,AR424,AR,Laylati,Niche Perfumes,15.0,"Inspired by the fragrance notes of Laylati. Unisex perfume woody, patchouli, musky, tobacco, powdery, vanilla, sweet, green, warm spicy, balsamic.",https://leparfum.com.gr/en/niche-perfumes/2420-xer-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,425,match corretto,Shobi + codice marchio corroborato,,Laylati,Laylati,Xerjoff,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da più match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/niche-perfumes/2420-xer-n,1,2026-09-03
4145,2421-XER,2421-XER Ν,AR423,AR,Opera,Niche Perfumes,15.0,"2421-XER Ν Inspired by the fragrance notes of Opera. Unisex perfume woody, sweet, yellow floral, fruity, fresh spicy, leather, powdery, vanilla, amber, patchouli.",https://leparfum.com.gr/en/niche-perfumes/2421-xer-ν,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,426,match corretto,corrispondenza testuale su candidati originali,,Opera,Opera,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/Opera,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi XER. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/niche-perfumes/2421-xer-ν | https://www.parfumo.com/Perfumes/Xerjoff/Opera,5,2026-09-03
4144,2422-XER,2422-XER N,AR422,AR,Soprano,Niche Perfumes,15.0,"2422-XER Ν Inspired by the fragrance notes of Soprano. Unisex perfume fruity, rose, floral, oud, patchouli, sweet, lactonic, tropical, leather, woody.",https://leparfum.com.gr/en/niche-perfumes/2422-xer-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,427,match corretto,corrispondenza testuale su candidati originali,,Soprano,Soprano,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/Soprano,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi XER. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/niche-perfumes/2422-xer-n | https://www.parfumo.com/Perfumes/Xerjoff/Soprano,4,2026-09-03
4142,2409-TMU,2409-TMU M,MP366,MP,A*MEN PURE MALT,Fragrances For Men,9.0,"2409-TMU M Inspired by the fragrance notes of A*MEN PURE MALT. Men Fragrance fruity, whiskey, woody, sweet, earthy, warm spicy, patchouli.",https://leparfum.com.gr/en/fragrances-for-men/2409-tmu-m,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,428,match corretto,corrispondenza testuale su candidati originali,,A*MEN PURE MALT,Amen Pure Malt,mugler,https://www.parfumo.com/Perfumes/mugler/AMen_Pure_Malt,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi TMU. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-men/2409-tmu-m | https://www.parfumo.com/Perfumes/mugler/AMen_Pure_Malt,2,2026-09-03
4141,2408-JOM,2408-JOM EL,EL376,EL,Ginger Biscuit Jo Malone,Elegants Fragrances,10.0,"2408-JOM Inspired by the fragrance notes of Ginger Biscuit Jo Malone. Women perfume warm spicy, vanilla, caramel, sweet, nutty, cinnamon, woody, fresh spicy, powdery, balsamic.",https://leparfum.com.gr/en/elegants-fragrances/2408-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,429,match corretto,corrispondenza testuale su candidati originali,,Ginger Biscuit Jo Malone,Ginger Biscuit,Jo Malone,https://www.parfumo.com/Perfumes/Jo_Malone/Ginger_Biscuit,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi JOM. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/elegants-fragrances/2408-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/Ginger_Biscuit,2,2026-09-03
4140,2410-GUL,2410-GUL MP,MP365,MP,LE BEAU PARADISE GARDEN,Fragrances For Men,9.0,2410-GUL Inspired by the fragrance notes of LE BEAU PARADISE GARDEN.,https://leparfum.com.gr/en/fragrances-for-men/2410-gul-mp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,430,match corretto,corrispondenza testuale su candidati originali,,LE BEAU PARADISE GARDEN,Le-beau-paradise-garden,Jean Paul Gaultier,https://www.parfumo.com/Perfumes/Jean_Paul_Gaultier/le-beau-paradise-garden,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi GUL. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-men/2410-gul-mp | https://www.parfumo.com/Perfumes/Jean_Paul_Gaultier/le-beau-paradise-garden,1,2026-09-03
4139,2400-MORH,2400-MORH Ν,AR421,AR,,Niche Perfumes,15.0,"ANTIGUA BAY - MORPH Dupe PerfumeUnisex perfume vanilla, woody, fresh spicy, marine, aromatic, citrus, ozonic, patchouli, warm spicy, powdery.",https://leparfum.com.gr/en/niche-perfumes/2400-morh-ν,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,431,match corretto,corrispondenza testuale su risultato web,ANTIGUA BAY - MORPH,ANTIGUA BAY - MORPH,Antigua Bay,Morph,https://www.parfumo.com/Perfumes/Morph/antigua-bay,,,,"Nome recuperato dalla descrizione originale Shobi: «ANTIGUA BAY - MORPH». Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi MORH. Associazione del codice desunta dalle altre righe del catalogo, Scheda recuperata tramite ricerca web.",https://leparfum.com.gr/en/niche-perfumes/2400-morh-ν | https://www.parfumo.com/Perfumes/Morph/antigua-bay | https://www.parfumo.com/Perfumes/Morph/Antigua | https://www.parfumo.com/Perfumes/Morph/iconic | https://www.parfumo.com/Perfumes/Morph/vapor | https://www.parfumo.com/Perfumes/Morph/Cruda | https://www.parfumo.com/Perfumes/Morph/a-21,7,2026-09-03
4138,2399-MORH,2399-MORH Ν,AR420,AR,,Niche Perfumes,15.0,"TONKATONIC - MORPH Dupe PerfumeUnisex perfume with almond, sweet, fruity, white floral, nutty, amber, vanilla, woody, warm spicy, floral.",https://leparfum.com.gr/en/niche-perfumes/2399-morh-ν,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,432,match corretto,corrispondenza testuale su risultato web,TONKATONIC - MORPH,TONKATONIC - MORPH,Tonkatonic,Morph,https://www.parfumo.com/Perfumes/Morph/tonkatonic,,,,"Nome recuperato dalla descrizione originale Shobi: «TONKATONIC - MORPH». Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi MORH. Associazione del codice desunta dalle altre righe del catalogo, Scheda recuperata tramite ricerca web.",https://leparfum.com.gr/en/niche-perfumes/2399-morh-ν | https://www.parfumo.com/Perfumes/Morph/tonkatonic | https://www.parfumo.com/Perfumes/the-dua-brand/tonic-of-tonka | https://www.parfumo.com/Perfumes/liquides-imaginaires/blanche-bete-eau-de-peau | https://www.parfumo.com/Perfumes/Morph/disumano | https://www.parfumo.com/Perfumes/Morph/iconic | https://www.parfumo.com/Perfumes/Morph/antigua-bay,6,2026-09-03
4137,2402-AKR,2402-AKR EL,EL375,EL,,Elegants Fragrances,10.0,"BAKE - AKRO.Women perfume sweet, vanilla, citrus, lactonic.",https://leparfum.com.gr/en/elegants-fragrances/bake-akro-dupe-perfume,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,433,match corretto,corrispondenza testuale su risultato web,BAKE - AKRO,BAKE - AKRO,Bake,Akro,https://www.parfumo.com/Perfumes/Akro/bake,,,,"Nome recuperato dalla descrizione originale Shobi: «BAKE - AKRO». Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi AKR. Associazione del codice desunta dalle altre righe del catalogo, Scheda recuperata tramite ricerca web.",https://leparfum.com.gr/en/elegants-fragrances/bake-akro-dupe-perfume | https://www.parfumo.com/Perfumes/Akro/bake | https://www.parfumo.com/Perfumes/Akro/infuse | https://www.parfumo.com/Perfumes/Sol_de_Janeiro/limonada-gelada | https://www.parfumo.com/Perfumes/oakcha/lemon-cake | https://www.parfumo.com/Perfumes/Akro/crush | https://www.parfumo.com/Perfumes/Akro/east,8,2026-09-03
4136,2398-FRE,2398-FRE LUX,LUX022,LUX,the notes of Acne Studios,Luxury Perfumes,20.0,"2398-FRE LUX inspired by the notes of Acne Studios. Unisex perfume aldehydic, fresh, woody, powdery, fruity, soapy, amber, white floral, sweet, violet.",https://leparfum.com.gr/en/luxury-perfumes/2398-fre-lux,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,434,match corretto,verifica web: Dupescan codice esatto,,the notes of Acne Studios,Acne Studios,Frederic Malle,,,,,Match confermato tramite tabella Dupescan Shobi→originale con codice Shobi esatto.,https://leparfum.com.gr/en/luxury-perfumes/2398-fre-lux | https://www.parfumo.com/Perfumes/the-nose-behind/suits | https://dupescan.it/brand-dupe/shobi-perfumery/,1,2026-09-03
4135,2404-FRANB,2404-FRANB Ν,AR419,AR,ANGEL'S DUST - FRANCESCA BIANCHI,Niche Perfumes,15.0,"Inspired by the fragrance notes of ANGEL'S DUST - FRANCESCA BIANCHI.Unisex perfume powdery, amber, iris, warm spicy, vanilla, yellow floral, woody, sweet, floral, violet.",https://leparfum.com.gr/en/niche-perfumes/2404-franb-ν,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,435,match corretto,corrispondenza testuale su candidati originali,,ANGEL'S DUST - FRANCESCA BIANCHI,Angel S Dust,Francesca Bianchi,https://www.parfumo.com/Perfumes/Francesca_Bianchi/Angel_s_Dust,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi FRANB. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/niche-perfumes/2404-franb-ν | https://www.parfumo.com/Perfumes/Francesca_Bianchi/Angel_s_Dust,1,2026-09-03
4134,2395-XER,2395-XER N,AR418,AR,Erba Gold,Niche Perfumes,15.0,"Inspired by the fragrance notes of Erba Gold. Unisex perfume citrus, fruity, warm spicy, fresh, sweet, aquatic, musky, powdery, amber, vanilla.",https://leparfum.com.gr/en/niche-perfumes/2395-xer-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,436,match corretto,corrispondenza testuale su candidati originali,,Erba Gold,Erba Gold,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/Erba_Gold,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi XER. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/niche-perfumes/2395-xer-n | https://www.parfumo.com/Perfumes/Xerjoff/Erba_Gold,1,2026-09-03
4132,2405-JOM,2405-JOM EL,EL373,EL,Yuzu Zest Cologne - Jo Malone,Elegants Fragrances,10.0,"2405-JOM Inspired by the fragrance notes of Yuzu Zest Cologne - Jo Malone.  Unisex perfume citrus, woody, fresh spicy, aromatic, green, sweet, conifer, bitter, fresh.",https://leparfum.com.gr/en/elegants-fragrances/2405-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,437,match corretto,Shobi + codice marchio fortemente corroborato,,Yuzu Zest Cologne - Jo Malone,Yuzu Zest Cologne - Jo Malone,Jo Malone,,,,,Nome ricavato dalla scheda Shobi; marchio corroborato da almeno 5 match già confermati con lo stesso codice-marchio.,https://leparfum.com.gr/en/elegants-fragrances/2405-jom-el | https://www.parfumo.com/Perfumes/Jo_Malone/yuzu-zest-yuja | https://www.parfumo.com/Perfumes/the-dua-brand/zest-of-yuzu-cologne | https://www.parfumo.com/Perfumes/jean-d-aigle/yuzu-zeste | https://www.parfumo.com/Perfumes/4711/coconut-water-yuzu,4,2026-09-03
4131,2407-LAN,2407-LAN W,WP800,WP,IDOLE NOW,Fragrances For Women,9.0,"2407-LAN W Inspired by the fragrance notes of IDOLE NOW. Perfume rose, floral, vanilla, powdery, sweet.",https://leparfum.com.gr/en/fragrances-for-women/2407-lan-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,438,match corretto,corrispondenza testuale su candidati originali,,IDOLE NOW,Idole-now,Lancome,https://www.parfumo.com/Perfumes/Lancome/idole-now,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi LAN. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/fragrances-for-women/2407-lan-w | https://www.parfumo.com/Perfumes/Lancome/idole-now,1,2026-09-03
4130,2403-MNT,2403-MNT EL Perfume,EL371,EL,BUBBLE FOREVER - MONTALE,Elegants Fragrances,10.0,2403-MNT Inspired by the fragrance notes of BUBBLE FOREVER - MONTALE.,https://leparfum.com.gr/en/elegants-fragrances/2403-mnt-el-perfume,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,439,match corretto,corrispondenza testuale su candidati originali,,BUBBLE FOREVER - MONTALE,Bubble-forever,Montale,https://www.parfumo.com/Perfumes/Montale/bubble-forever,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi MNT. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/elegants-fragrances/2403-mnt-el-perfume | https://www.parfumo.com/Perfumes/Montale/bubble-forever,1,2026-09-03
4129,2406-KIL,2406-KIL EL,EL372,EL,SUNKISSED GODDESS - KILIAN,Elegants Fragrances,10.0,"2406-KIL EL Inspired by the fragrance notes of SUNKISSED GODDESS - KILIAN. Women perfume white floral, sweet, yellow floral, coconut, woody, vanilla, citrus, fruity, lactonic, fresh spicy.",https://leparfum.com.gr/en/elegants-fragrances/2406-kil-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL,440,match corretto,corrispondenza testuale su candidati originali,,SUNKISSED GODDESS - KILIAN,Sunkissed-goddess,Kilian,https://www.parfumo.com/Perfumes/Kilian/sunkissed-goddess,,,,"Nome coincidente dopo normalizzazione di accenti e punteggiatura; marchio coerente con il codice Shobi KIL. Associazione del codice desunta dalle altre righe del catalogo, Non verificata online per questa riga.",https://leparfum.com.gr/en/elegants-fragrances/2406-kil-el | https://www.parfumo.com/Perfumes/Kilian/sunkissed-goddess,1,2026-09-03
