product_id,code,reference,category,price_eur,inspired_by,description_short,url,image_url,page
3500,2111-BLG MP,MP334,Fragrances For Men,9,Aqva Pour Homme Atlantiqve,"2111-BLG MP Inspired by the fragrance notes of Aqva Pour Homme Atlantiqve. Fragrance amber, aromatic, aquatic, marine, citrus, woody, fresh, animalic, salty.",https://leparfum.com.gr/en/fragrances-for-men/2111-blg-mp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59560-home_default/2111-blg-mp.jpg,37
3499,2110-AMG Ν,AR300,Niche Perfumes,15,Interlude 53 Man,"Inspired by the fragrance notes of Interlude 53 Man.Fragrance amber, smoky, woody, balsamic, warm spicy, fresh spicy, leather, oud.",https://leparfum.com.gr/en/niche-perfumes/2110-amg-%CE%BD#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59543-home_default/2110-amg-ν.jpg,38
3498,2101-KUR N,AR299,Niche Perfumes,15,MASCULIN PLURIEL,"2101-KUR N Inspired by the fragrance notes of MASCULIN PLURIEL. Fragrance woody, lavender, aromatic, earthy, patchouli, leather.",https://leparfum.com.gr/en/niche-perfumes/2101-kur-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59525-home_default/2101-kur-n.jpg,38
3497,2093-MNTB WP,WP736,Fragrances For Women,9,,"2093-MNTB WP Inspired by the fragrance notes of  LADY EMBLEM - MONTBLANC.Fragrance fruity, sweet, rose, woody, musky, powdery, soft spicy.",https://leparfum.com.gr/en/fragrances-for-women/2093-mntb-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59507-home_default/2093-mntb-wp.jpg,38
3496,2108-BDIK AR,AR298,Niche Perfumes,15,CREME DE CUIR - BDK,"Inspired by the fragrance notes of CREME DE CUIR - BDK.Fragrance musky, powdery, leather, woody, citrus, sweet, vanilla, fresh , spicy, fruity, smoky.",https://leparfum.com.gr/en/niche-perfumes/creme-de-cuir-bdk-parfums-inspired#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59492-home_default/creme-de-cuir-bdk-parfums-inspired.jpg,38
3495,2103-EXN AR,AR297,Niche Perfumes,15,VETIVER MOLOKO - EX NIHILO,"Inspired by the fragrance notes of VETIVER MOLOKO - EX NIHILO.Fragrance woody, aromatic, lactonic, earthy, fresh spicy, vanilla, citrus.",https://leparfum.com.gr/en/niche-perfumes/vetiver-moloko-ex-nihilo-inspired-perfume#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59474-home_default/vetiver-moloko-ex-nihilo-inspired-perfume.jpg,38
3494,2094-SHIS WP,WP735,Fragrances For Women,9,,"EVER BLOOM - SHISEIDO Inspired FragranceShiseido Ever Bloom Eau de Parfum is an elegant and luminous fragrance that exudes pure femininity and harmony. It opens with subtle, fresh notes that give a sense of purity, while its heart is dominated by white flowers, with jasmine and orange blossom creating a soft and romantic aura. Its base is warm and...",https://leparfum.com.gr/en/fragrances-for-women/ever-bloom-wedding-perfume#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59456-home_default/ever-bloom-wedding-perfume.jpg,38
3493,2098-MIC W,WP734,Fragrances For Women,9,TWILIGHT SHIMMER - MICHAEL KORS,2098-MIC Inspired by the fragrance notes of TWILIGHT SHIMMER - MICHAEL KORS.,https://leparfum.com.gr/en/fragrances-for-women/2098-mic-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59441-home_default/2098-mic-w.jpg,38
3492,2100-MARG EL,EL287,Elegants Fragrances,10,SAILING DAY,2100-MARG Inspired by the fragrance notes of SAILING DAY.,https://leparfum.com.gr/en/elegants-fragrances/2100-marg-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59426-home_default/2100-marg-el.jpg,38
3491,2099-MARG EL,EL286,Elegants Fragrances,10,AUTUMN VIBES,2099-MARG Inspired by the fragrance notes of AUTUMN VIBES.,https://leparfum.com.gr/en/elegants-fragrances/2099-marg-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59408-home_default/2099-marg-el.jpg,38
3490,2109-LTN N,AR296,Niche Perfumes,15,,2109-LTN Inspired by the fragrance notes.,https://leparfum.com.gr/en/niche-perfumes/2109-ltn-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59390-home_default/2109-ltn-n.jpg,38
3489,2096-KEN WP,WP733,Fragrances For Women,9,PARFUM D'ETE - KENZO,"2096-KEN WP Inspired by the fragrance notes of PARFUM D'ETE - KENZO. Fragrance green, white floral, floral, fresh, rose, fresh spicy.",https://leparfum.com.gr/en/fragrances-for-women/2096-ken-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59372-home_default/2096-ken-wp.jpg,38
3488,2095-VICT WP,WP732,Fragrances For Women,9,STRAWBERRIES & CHAMPAGNE - VICTORIA'S SECRET,2095-VICT WP inspired by the fragrance notes of STRAWBERRIES & CHAMPAGNE - VICTORIA'S SECRET.,https://leparfum.com.gr/en/fragrances-for-women/2095-vict-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59357-home_default/2095-vict-wp.jpg,38
3487,2102-MOS WP,WP731,Fragrances For Women,9,FRESH COUTURE - MOSCHINO,"2102-MOS WP Inspired by the fragrance notes of FRESH COUTURE - MOSCHINO. Fragrance citrus, floral, fruity, fresh, sweet, woody, rose, fresh spicy.",https://leparfum.com.gr/en/fragrances-for-women/2102-mos-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59342-home_default/2102-mos-wp.jpg,38
3486,2104-CHA W,EL285,Elegants Fragrances,10,1957,"2104-CHA W Inspired by the fragrance notes of 1957. Fragrance powdery, musky, iris, aldehydic, white floral, woody, citrus, fresh.",https://leparfum.com.gr/en/elegants-fragrances/2104-cha-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59327-home_default/2104-cha-w.jpg,38
3485,2106 - MARC Ν,AR295,Niche Perfumes,15,,"Β683 - MARC ANTOINE BARROIS.Fragrance warm spicy, mber, fresh spicy, musky, woody, ozonic, powdery, aquatic, metallic.",https://leparfum.com.gr/en/niche-perfumes/2106-marc-%CE%BD#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59309-home_default/2106-marc-ν.jpg,38
3484,2107-GUR N,AR294,Niche Perfumes,15,TONKA IMPERIALE - GUERLAIN,"2107-GUR N Inspired by the fragrance notes of TONKA IMPERIALE - GUERLAIN. Fragrance sweet, amber, almond, vanilla, aromatic, woody, tobacco, nutty.",https://leparfum.com.gr/en/niche-perfumes/2107-gur-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59291-home_default/2107-gur-n.jpg,38
3483,2105-MNT N Perfume,AR293,Niche Perfumes,15,OUD PASHMINA - MONTALE,2105-MNT Inspired by the fragrance notes of OUD PASHMINA - MONTALE.,https://leparfum.com.gr/en/niche-perfumes/2105-mnt-n-perfume#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59273-home_default/2105-mnt-n-perfume.jpg,38
3482,1983-ATTAR AR,EL284,Arabian Perfumes,10,THE QUEEN OF SHEBA - ATTAR,"Inspired by the fragrance notes of THE QUEEN OF SHEBA - ATTAR.Fragrance fruity, floral, sweet, tobacco, white floral, powdery, musky, amber, lactonic, tuberose.",https://leparfum.com.gr/en/arabian-perfumes/the-queen-of-sheba-attar-collection-similar-fragrance#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59255-home_default/the-queen-of-sheba-attar-collection-similar-fragrance.jpg,38
3481,2086-VICT WP,WP730,Fragrances For Women,9,BARE - VICTORIA'S SECRET,2086-VICT WP inspired by the fragrance notes of BARE - VICTORIA'S SECRET.,https://leparfum.com.gr/en/fragrances-for-women/2086-vict-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59237-home_default/2086-vict-wp.jpg,38
3480,2041-TMFO EL,EL283,Elegants Fragrances,10,NOIR EXTREME PARFUM,"2041-TMFO EL Inspired by the fragrance notes of NOIR EXTREME PARFUM. Fragrance warm spicy, vanilla, leather, sweet, woody, amber, citrus, powdery.",https://leparfum.com.gr/en/elegants-fragrances/2041-tmfo-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59222-home_default/2041-tmfo-el.jpg,38
3479,2071-LAN W,WP729,Fragrances For Women,9,LA VIE EST BELLE IRIS ABSOLU,"2071-LAN W Inspired by the fragrance notes of LA VIE EST BELLE IRIS ABSOLU . Fragrance iris, woody, sweet, fruity, powdery, earthy, violet.",https://leparfum.com.gr/en/fragrances-for-women/2071-lan-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59204-home_default/2071-lan-w.jpg,38
3478,2051-PRFRO Ν,AR292,Niche Perfumes,15,ACQUA DI SALE - PROFUMUM ROMA,"Inspired by the fragrance notes of ACQUA DI SALE - PROFUMUM ROMA.Fragrance marine, aromatic, salty, herbal, woody, fresh spicy, aquatic.",https://leparfum.com.gr/en/niche-perfumes/2051-prfro-%CE%BD#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59189-home_default/2051-prfro-ν.jpg,38
3477,2050-NISH Ν,AR291,Niche Perfumes,15,TEMPFLUO - NISHANE,"Inspired by the fragrance notes of TEMPFLUO - NISHANE.Fragrance citrus, white floral, woody, sweet, warm spicy, vanilla, metallic, leather, musky.",https://leparfum.com.gr/en/niche-perfumes/2050-nish-%CE%BD#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59171-home_default/2050-nish-ν.jpg,38
3476,2049-NISH Ν,AR290,Niche Perfumes,15,PAPILEFIKO - NISHANE,"Inspired by the fragrance notes of PAPILEFIKO - NISHANE.Fragrance aromatic, fresh spicy, woody, warm spicy, lavender, herbal, fresh, amber, conifer, mossy.",https://leparfum.com.gr/en/niche-perfumes/2049-nish-%CE%BD#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59153-home_default/2049-nish-ν.jpg,38
3475,2047-KIL Ν,AR289,Niche Perfumes,15,L'HEURE VERTE - KILIAN,"2047-KIL Inspired by the fragrance notes of L'HEURE VERTE - KILIAN. Fragrance woody, aromatic, soft spicy, patchouli, bitter, earthy, balsamic, sweet.",https://leparfum.com.gr/en/niche-perfumes/2047-kil-%CE%BD#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59135-home_default/2047-kil-ν.jpg,39
3474,2043-VER W,WP728,Fragrances For Women,9,DYLAN PURPLE,"2043-VER W Inspired by the fragrance notes of DYLAN PURPLE. Fragrance fruity, citrus, amber, floral, musky, woody, sweet.",https://leparfum.com.gr/en/fragrances-for-women/2043-ver-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59117-home_default/2043-ver-w.jpg,39
3473,2039-KAY EL,EL282,Elegants Fragrances,10,LOVEFEST BURNING CHERRY - KAYALI,"2039-KAY EL Inspired by the fragrance notes of LOVEFEST BURNING CHERRY - KAYALI.Fragrance woody, sweet, amber, vanilla, aromatic, balsamic, fruity.",https://leparfum.com.gr/en/elegants-fragrances/2039-kay-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59102-home_default/2039-kay-el.jpg,39
3472,2075-TMFO EL,EL281,Elegants Fragrances,10,COSTA AZZURA ACQUA,"2075-TMFO EL Inspired by the fragrance notes of COSTA AZZURA ACQUA. Fragrance aromatic, woody, fresh spicy, citrus.",https://leparfum.com.gr/en/elegants-fragrances/2075-tmfo-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59084-home_default/2075-tmfo-el.jpg,39
3471,2067-ROJ Ν,AR288,Niche Perfumes,15,,"RISQUE POUR FEMME ESSENCE DE PARFUM - ROJA.Fragrance floral, woody, earthy, fresh spicy, herbal, mossy, aromatic, green.",https://leparfum.com.gr/en/niche-perfumes/2067-roj-%CE%BD#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59066-home_default/2067-roj-ν.jpg,39
3470,2074-MAN EL,EL280,Elegants Fragrances,10,INSTANT CRUSH - MANCERA,"2074-MAN EL Inspired by the fragrance notes of INSTANT CRUSH - MANCERA. Fragrance warm spicy, woody, amber, vanilla, powdery, citrus, musky, metallic.",https://leparfum.com.gr/en/elegants-fragrances/2074-man-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59048-home_default/2074-man-el.jpg,39
3469,2073-LTN N,AR287,Niche Perfumes,15,,2073-LTN Inspired by the fragrance notes.,https://leparfum.com.gr/en/niche-perfumes/2073-ltn-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59030-home_default/2073-ltn-n.jpg,39
3468,2066-LEL Ν,AR286,Niche Perfumes,15,LIMETTE 37 - LE LABO,2066-LEL Inspired by the fragrance notes of LIMETTE 37 - LE LABO.,https://leparfum.com.gr/en/niche-perfumes/2066-lel-%CE%BD#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/59012-home_default/2066-lel-ν.jpg,39
3467,2072-KIL EL,EL279,Elegants Fragrances,10,APPLE BRANDY ON THE ROCKS - KILIAN,"2072-KIL EL Inspired by the fragrance notes of APPLE BRANDY ON THE ROCKS - KILIAN. Fragrance fruity, woody, warm spicy, fresh, rum, sweet.",https://leparfum.com.gr/en/elegants-fragrances/2072-kil-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58994-home_default/2072-kil-el.jpg,39
3462,2065-FRA EL,EL278,Elegants Fragrances,10,,"Fragrance sweet, powdery, fruity, white floral, honey, caramel, vanilla.",https://leparfum.com.gr/en/elegants-fragrances/sugar-franck-boclet-clone#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58944-home_default/sugar-franck-boclet-clone.jpg,39
3461,1931-TMFO EL,EL277,Elegants Fragrances,10,LAVENDER EXTREME,"1931-TMFO EL Inspired by the fragrance notes of LAVENDER EXTREME. Fragrance lavender, vanilla, warm spicy, sweet, fresh spicy, cinnamon, amber, woody.",https://leparfum.com.gr/en/elegants-fragrances/1931-tmfo-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58926-home_default/1931-tmfo-el.jpg,39
3460,2044-LORV EL,EL276,Elegants Fragrances,10,,"TEINT DE NEIGE - LORENZO VILLORESI.Fragrance powdery, vanilla, sweet, floral, musky, rose.",https://leparfum.com.gr/en/elegants-fragrances/teint-de-neige-lorenzo-villoresi-inspired#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58908-home_default/teint-de-neige-lorenzo-villoresi-inspired.jpg,39
3455,2085-CLIV Ν,AR285,Niche Perfumes,15,X NEROLI LIMITED EDITION - CLIVE CHRISTIAN,"Inspired by the fragrance notes of X NEROLI LIMITED EDITION - CLIVE CHRISTIAN.Fragrance Cashmere, Moss, Musk, Neroli, Petitgrain, Tuberose, Vetiver,",https://leparfum.com.gr/en/niche-perfumes/2085-cliv-%CE%BD#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58845-home_default/2085-cliv-ν.jpg,39
3454,2069-NISH Ν,AR284,Niche Perfumes,15,KARAGOZ - NISHANE,"Inspired by the fragrance notes of KARAGOZ - NISHANE.Fragrance fruity, sweet, woody, green, earthy, aromatic, oud, white floral, tropical.",https://leparfum.com.gr/en/niche-perfumes/2069-nish-%CE%BD#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58827-home_default/2069-nish-ν.jpg,39
3453,2028-ZARK EL,EL275,Elegants Fragrances,10,YOUTH - ZARKOPERFUME,"2028-ZARK EL Inspired by the fragrance notes of YOUTH - ZARKOPERFUME.Fragrance fruity, powdery, woody, sweet, aquatic, fresh, musky.",https://leparfum.com.gr/en/elegants-fragrances/2028-zark-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58809-home_default/2028-zark-el.jpg,39
3451,2022-ANN WP,WP727,Fragrances For Women,9,,"LUCKY WISH - ANNA SUI Inspired FragranceLucky Wish is a light and romantic fragrance with notes of white flowers, soft fruits and subtle musk. Fresh and sweet, ideal for everyday use.",https://leparfum.com.gr/en/fragrances-for-women/lucky-wish-anna-sui-inspired-fragrance#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58774-home_default/lucky-wish-anna-sui-inspired-fragrance.jpg,39
3450,2027-VICT WP,WP726,Fragrances For Women,9,TEASE SUGAR FLEUR - VICTORIA'S SECRET,2027-VICT WP inspired by the fragrance notes of TEASE SUGAR FLEUR - VICTORIA'S SECRET.,https://leparfum.com.gr/en/fragrances-for-women/2027-vict-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58759-home_default/2027-vict-wp.jpg,39
3449,2026-HER W,WP725,Fragrances For Women,9,,"2026-HER W Inspired by the fragrance notes of EAU DE CITRON NOIR - HERMES. Fragrance citrus, smoky, woody. Unisex.",https://leparfum.com.gr/en/fragrances-for-women/2026-her-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58744-home_default/2026-her-w.jpg,39
3448,2029-GUC Ν,AR283,Niche Perfumes,15,Tears from the Moon,"2029-GUC Inspired by the fragrance notes of Tears from the Moon. Fragrance fresh, white floral, floral, rose, green.",https://leparfum.com.gr/en/niche-perfumes/2029-guc-%CE%BD#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58729-home_default/2029-guc-ν.jpg,39
3446,2019-GUC WP,WP723,Fragrances For Women,9,Flora Gorgeous Jasmine,"2019-GUC Inspired by the fragrance notes of Flora Gorgeous Jasmine. Fragrance citrus, white floral, floral, woody, warm spicy, fresh spicy.",https://leparfum.com.gr/en/fragrances-for-women/2019-guc-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58696-home_default/2019-guc-wp.jpg,39
3445,2023-PEN N,AR282,Niche Perfumes,15,LEGACY OF PETRA,2023-PEN Inspired by the fragrance notes of LEGACY OF PETRA. Woody Spicy fragrance for women and men.,https://leparfum.com.gr/en/niche-perfumes/2023-pen-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58681-home_default/2023-pen-n.jpg,39
3444,2025-TER Ν,AR281,Niche Perfumes,15,DRACO - TIZIANA TERENZI,"Inspired by the fragrance notes of DRACO - TIZIANA TERENZI.Fragrance powdery, vanilla, fruity, sweet, musky, citrus.",https://leparfum.com.gr/en/niche-perfumes/2025-ter-%CE%BD#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58663-home_default/2025-ter-ν.jpg,39
3443,2024-DRC N,AR280,Niche Perfumes,15,,2024-DRC N Inspired by the fragrance notes of FEVE DELICIEUSE,https://leparfum.com.gr/en/niche-perfumes/2024-drc-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58645-home_default/2024-drc-n.jpg,39
3441,2020-VICT WP,WP722,Fragrances For Women,9,VELVET PETALS SUNKISSED - VICTORIA'S SECRET,2020-VICT WP inspired by the fragrance notes of VELVET PETALS SUNKISSED - VICTORIA'S SECRET.,https://leparfum.com.gr/en/fragrances-for-women/2020-vict-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58623-home_default/2020-vict-wp.jpg,39
3440,2021-ROJ N,AR279,Niche Perfumes,15,,"Fragrance woody, aromatic, amber, fresh spicy, citrus, sweet, balsamic, musky, warm spicy.",https://leparfum.com.gr/en/niche-perfumes/apex-men-roja-dove-similar-fragrance#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58608-home_default/apex-men-roja-dove-similar-fragrance.jpg,40
3376,1984-ATTAR AR,EL274,Arabian Perfumes,10,MUSK KASHMIR - ATTAR,"Inspired by the fragrance notes of MUSK KASHMIR - ATTAR.Fragrance musky, powdery, warm spicy, fresh spicy, woody, white floral, animalic.",https://leparfum.com.gr/en/arabian-perfumes/musk-kashmir-attar-collection-similar#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58408-home_default/musk-kashmir-attar-collection-similar.jpg,40
3375,2014-AZZ M,MP333,Fragrances For Men,9,MOST WANTED,"2014-AZZ M Inspired by the fragrance notes of MOST WANTED. Fragrance warm spicy, amber, woody, sweet, aromatic, caramel.",https://leparfum.com.gr/en/fragrances-for-men/2014-azz-m#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58390-home_default/2014-azz-m.jpg,40
3374,2016-PARELM Ν,AR278,Niche Perfumes,15,,"ELIXIR D'AMOUR - PARFUMS D'ELMAR.Fragrance sweet, woody, amber, fruity, caramel.",https://leparfum.com.gr/en/niche-perfumes/2016-parelm-%CE%BD#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58373-home_default/2016-parelm-ν.jpg,40
3373,1920-XER N,AR277,Niche Perfumes,15,40 KNOTS,"1920-XER N Inspired by the fragrance notes of 40 KNOTS. Fragrance woody, marine, salty, aromatic, green.",https://leparfum.com.gr/en/niche-perfumes/1920-xer-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58355-home_default/1920-xer-n.jpg,40
3372,1926-KOS Ν,AR276,Niche Perfumes,15,,"APRES L'AMOUR - THOMAS KOSMALA.Fragrance musky, amber, woody, powdery, citrus, warm spicy, animalic.",https://leparfum.com.gr/en/niche-perfumes/1926-kos-%CE%BD#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/58337-home_default/1926-kos-ν.jpg,40
